🚀 Training on device: cuda
Loading data from /content/drive/My Drive/processed_aalto_data.npy...
Data Loaded. Users: 12006, Seq/User: 5
🏋️ Starting Training Loop...
Epoch 1 | Batch 0 | Loss: 29.4983
Epoch 22 | Batch 210 | Loss: 0.2522
Epoch 22 | Batch 220 | Loss: 0.2214
Epoch 22 | Batch 230 | Loss: 0.2098
✅ Epoch [22/100] Complete. Avg Loss: 0.2426
Epoch 23 | Batch 0 | Loss: 0.1910
Epoch 23 | Batch 10 | Loss: 0.2041
Epoch 23 | Batch 20 | Loss: 0.3000
Epoch 23 | Batch 30 | Loss: 0.2491
Epoch 23 | Batch 40 | Loss: 0.2789
Epoch 23 | Batch 50 | Loss: 0.2003
Epoch 23 | Batch 60 | Loss: 0.2165
Epoch 23 | Batch 70 | Loss: 0.2838
Epoch 23 | Batch 80 | Loss: 0.3158
Epoch 23 | Batch 90 | Loss: 0.1832
Epoch 23 | Batch 100 | Loss: 0.2141
Epoch 23 | Batch 110 | Loss: 0.2064
Epoch 23 | Batch 120 | Loss: 0.2430
Epoch 23 | Batch 130 | Loss: 0.1980
Epoch 23 | Batch 140 | Loss: 0.2355
Epoch 23 | Batch 150 | Loss: 0.2364
Epoch 23 | Batch 160 | Loss: 0.1959
Epoch 23 | Batch 170 | Loss: 0.2218
Epoch 23 | Batch 180 | Loss: 0.2860
Epoch 23 | Batch 190 | Loss: 0.1881
Epoch 23 | Batch 200 | Loss: 0.1785
Epoch 23 | Batch 210 | Loss: 0.2363
Epoch 23 | Batch 220 | Loss: 0.2288
Epoch 23 | Batch 230 | Loss: 0.2867
✅ Epoch [23/100] Complete. Avg Loss: 0.2381
Epoch 24 | Batch 0 | Loss: 0.2092
Epoch 24 | Batch 10 | Loss: 0.2116
Epoch 24 | Batch 20 | Loss: 0.2539
Epoch 24 | Batch 30 | Loss: 0.2057
Epoch 24 | Batch 40 | Loss: 0.2246
Epoch 24 | Batch 50 | Loss: 0.2591
Epoch 24 | Batch 60 | Loss: 0.2365
Epoch 24 | Batch 70 | Loss: 0.2485
Epoch 24 | Batch 80 | Loss: 0.1918
Epoch 24 | Batch 90 | Loss: 0.2295
Epoch 24 | Batch 100 | Loss: 0.2259
Epoch 24 | Batch 110 | Loss: 0.2306
Epoch 24 | Batch 120 | Loss: 0.2576
Epoch 24 | Batch 130 | Loss: 0.3060
Epoch 24 | Batch 140 | Loss: 0.1914
Epoch 24 | Batch 150 | Loss: 0.2238
Epoch 24 | Batch 160 | Loss: 0.2782
Epoch 24 | Batch 170 | Loss: 0.2285
Epoch 24 | Batch 180 | Loss: 0.1567
Epoch 24 | Batch 190 | Loss: 0.1861
Epoch 24 | Batch 200 | Loss: 0.2186
Epoch 24 | Batch 210 | Loss: 0.1991
Epoch 24 | Batch 220 | Loss: 0.2063
Epoch 24 | Batch 230 | Loss: 0.2431
✅ Epoch [24/100] Complete. Avg Loss: 0.2353
Epoch 25 | Batch 0 | Loss: 0.2371
Epoch 25 | Batch 10 | Loss: 0.3089
Epoch 25 | Batch 20 | Loss: 0.2173
Epoch 25 | Batch 30 | Loss: 0.1901
Epoch 25 | Batch 40 | Loss: 0.1684
Epoch 25 | Batch 50 | Loss: 0.1717
Epoch 25 | Batch 60 | Loss: 0.1843
Epoch 25 | Batch 70 | Loss: 0.2222
Epoch 25 | Batch 80 | Loss: 0.2857
Epoch 25 | Batch 90 | Loss: 0.1538
Epoch 25 | Batch 100 | Loss: 0.2340
Epoch 25 | Batch 110 | Loss: 0.2170
Epoch 25 | Batch 120 | Loss: 0.2338
Epoch 25 | Batch 130 | Loss: 0.2189
Epoch 25 | Batch 140 | Loss: 0.1770
Epoch 25 | Batch 150 | Loss: 0.2123
Epoch 25 | Batch 160 | Loss: 0.2261
Epoch 25 | Batch 170 | Loss: 0.2955
Epoch 25 | Batch 180 | Loss: 0.2414
Epoch 25 | Batch 190 | Loss: 0.2287
Epoch 25 | Batch 200 | Loss: 0.2482
Epoch 25 | Batch 210 | Loss: 0.2683
Epoch 25 | Batch 220 | Loss: 0.2946
Epoch 25 | Batch 230 | Loss: 0.2323
✅ Epoch [25/100] Complete. Avg Loss: 0.2324
Epoch 26 | Batch 0 | Loss: 0.3112
Epoch 26 | Batch 10 | Loss: 0.2443
Epoch 26 | Batch 20 | Loss: 0.2291
Epoch 26 | Batch 30 | Loss: 0.1594
Epoch 26 | Batch 40 | Loss: 0.1878
Epoch 26 | Batch 50 | Loss: 0.2568
Epoch 26 | Batch 60 | Loss: 0.2103
Epoch 26 | Batch 70 | Loss: 0.2459
Epoch 26 | Batch 80 | Loss: 0.3208
Epoch 26 | Batch 90 | Loss: 0.2540
Epoch 26 | Batch 100 | Loss: 0.2044
Epoch 26 | Batch 110 | Loss: 0.2341
Epoch 26 | Batch 120 | Loss: 0.2109
Epoch 26 | Batch 130 | Loss: 0.2934
Epoch 26 | Batch 140 | Loss: 0.2086
Epoch 26 | Batch 150 | Loss: 0.2076
Epoch 26 | Batch 160 | Loss: 0.2808
Epoch 26 | Batch 170 | Loss: 0.2350
Epoch 26 | Batch 180 | Loss: 0.2466
Epoch 26 | Batch 190 | Loss: 0.2209
Epoch 26 | Batch 200 | Loss: 0.2028
Epoch 26 | Batch 210 | Loss: 0.2731
Epoch 26 | Batch 220 | Loss: 0.2588
Epoch 26 | Batch 230 | Loss: 0.2926
✅ Epoch [26/100] Complete. Avg Loss: 0.2345
Epoch 27 | Batch 0 | Loss: 0.2175
Epoch 27 | Batch 10 | Loss: 0.2004
Epoch 27 | Batch 20 | Loss: 0.2384
Epoch 27 | Batch 30 | Loss: 0.1978
Epoch 27 | Batch 40 | Loss: 0.2278
Epoch 27 | Batch 50 | Loss: 0.1858
Epoch 27 | Batch 60 | Loss: 0.1934
Epoch 27 | Batch 70 | Loss: 0.2241
Epoch 27 | Batch 80 | Loss: 0.2329
Epoch 27 | Batch 90 | Loss: 0.2203
Epoch 27 | Batch 100 | Loss: 0.1909
Epoch 27 | Batch 110 | Loss: 0.2075
Epoch 27 | Batch 120 | Loss: 0.2032
Epoch 27 | Batch 130 | Loss: 0.2430
Epoch 27 | Batch 140 | Loss: 0.2222
Epoch 27 | Batch 150 | Loss: 0.2027
Epoch 27 | Batch 160 | Loss: 0.2304
Epoch 27 | Batch 170 | Loss: 0.1943
Epoch 27 | Batch 180 | Loss: 0.2067
Epoch 27 | Batch 190 | Loss: 0.1627
Epoch 27 | Batch 200 | Loss: 0.2452
Epoch 27 | Batch 210 | Loss: 0.2774
Epoch 27 | Batch 220 | Loss: 0.2278
Epoch 27 | Batch 230 | Loss: 0.2261
✅ Epoch [27/100] Complete. Avg Loss: 0.2350
Epoch 28 | Batch 0 | Loss: 0.2541
Epoch 28 | Batch 10 | Loss: 0.2257
Epoch 28 | Batch 20 | Loss: 0.2340
Epoch 28 | Batch 30 | Loss: 0.2555
Epoch 28 | Batch 40 | Loss: 0.2585
Epoch 28 | Batch 50 | Loss: 0.2366
Epoch 28 | Batch 60 | Loss: 0.1947
Epoch 28 | Batch 70 | Loss: 0.3026
Epoch 28 | Batch 80 | Loss: 0.2495
Epoch 28 | Batch 90 | Loss: 0.2260
Epoch 28 | Batch 100 | Loss: 0.2610
Epoch 28 | Batch 110 | Loss: 0.2246
Epoch 28 | Batch 120 | Loss: 0.2583
Epoch 28 | Batch 130 | Loss: 0.2081
Epoch 28 | Batch 140 | Loss: 0.2455
Epoch 28 | Batch 150 | Loss: 0.2417
Epoch 28 | Batch 160 | Loss: 0.1884
Epoch 28 | Batch 170 | Loss: 0.2407
Epoch 28 | Batch 180 | Loss: 0.1921
Epoch 28 | Batch 190 | Loss: 0.2221
Epoch 28 | Batch 200 | Loss: 0.2382
Epoch 28 | Batch 210 | Loss: 0.3205
Epoch 28 | Batch 220 | Loss: 0.3662
Epoch 28 | Batch 230 | Loss: 0.1814
✅ Epoch [28/100] Complete. Avg Loss: 0.2270
Epoch 29 | Batch 0 | Loss: 0.2080
Epoch 29 | Batch 10 | Loss: 0.2132
Epoch 29 | Batch 20 | Loss: 0.2384
Epoch 29 | Batch 30 | Loss: 0.2524
Epoch 29 | Batch 40 | Loss: 0.2240
Epoch 29 | Batch 50 | Loss: 0.2391
Epoch 29 | Batch 60 | Loss: 0.2948
Epoch 29 | Batch 70 | Loss: 0.2272
Epoch 29 | Batch 80 | Loss: 0.1884
Epoch 29 | Batch 90 | Loss: 0.2718
Epoch 29 | Batch 100 | Loss: 0.1810
Epoch 29 | Batch 110 | Loss: 0.1986
Epoch 29 | Batch 120 | Loss: 0.2273
Epoch 29 | Batch 130 | Loss: 0.1843
Epoch 29 | Batch 140 | Loss: 0.2066
Epoch 29 | Batch 150 | Loss: 0.2527
Epoch 29 | Batch 160 | Loss: 0.2047
Epoch 29 | Batch 170 | Loss: 0.2444
Epoch 29 | Batch 180 | Loss: 0.2180
Epoch 29 | Batch 190 | Loss: 0.2415
Epoch 29 | Batch 200 | Loss: 0.2009
Epoch 29 | Batch 210 | Loss: 0.2639
Epoch 29 | Batch 220 | Loss: 0.2597
Epoch 29 | Batch 230 | Loss: 0.2393
✅ Epoch [29/100] Complete. Avg Loss: 0.2269
Epoch 30 | Batch 0 | Loss: 0.2447
Epoch 30 | Batch 10 | Loss: 0.2036
Epoch 30 | Batch 20 | Loss: 0.2898
Epoch 30 | Batch 30 | Loss: 0.2332
Epoch 30 | Batch 40 | Loss: 0.1966
Epoch 30 | Batch 50 | Loss: 0.2891
Epoch 30 | Batch 60 | Loss: 0.1873
Epoch 30 | Batch 70 | Loss: 0.2681
Epoch 30 | Batch 80 | Loss: 0.2288
Epoch 30 | Batch 90 | Loss: 0.2459
Epoch 30 | Batch 100 | Loss: 0.2917
Epoch 30 | Batch 110 | Loss: 0.2166
Epoch 30 | Batch 120 | Loss: 0.2082
Epoch 30 | Batch 130 | Loss: 0.2419
Epoch 30 | Batch 140 | Loss: 0.2285
Epoch 30 | Batch 150 | Loss: 0.1843
Epoch 30 | Batch 160 | Loss: 0.2712
Epoch 30 | Batch 170 | Loss: 0.2592
Epoch 30 | Batch 180 | Loss: 0.3293
Epoch 30 | Batch 190 | Loss: 0.2707
Epoch 30 | Batch 200 | Loss: 0.2220
Epoch 30 | Batch 210 | Loss: 0.2515
Epoch 30 | Batch 220 | Loss: 0.2287
Epoch 30 | Batch 230 | Loss: 0.2689
✅ Epoch [30/100] Complete. Avg Loss: 0.2338
💾 Model saved to /content/drive/My Drive/typenet_pretrained.pth
Epoch 31 | Batch 0 | Loss: 0.2104
Epoch 31 | Batch 10 | Loss: 0.2405
Epoch 31 | Batch 20 | Loss: 0.2656
Epoch 31 | Batch 30 | Loss: 0.2586
Epoch 31 | Batch 40 | Loss: 0.2262
Epoch 31 | Batch 50 | Loss: 0.1819
Epoch 31 | Batch 60 | Loss: 0.2791
Epoch 31 | Batch 70 | Loss: 0.2243
Epoch 31 | Batch 80 | Loss: 0.2054
Epoch 31 | Batch 90 | Loss: 0.2329
Epoch 31 | Batch 100 | Loss: 0.1736
Epoch 31 | Batch 110 | Loss: 0.2391
Epoch 31 | Batch 120 | Loss: 0.2005
Epoch 31 | Batch 130 | Loss: 0.2639
Epoch 31 | Batch 140 | Loss: 0.2556
Epoch 31 | Batch 150 | Loss: 0.1535
Epoch 31 | Batch 160 | Loss: 0.2085
Epoch 31 | Batch 170 | Loss: 0.2189
Epoch 31 | Batch 180 | Loss: 0.2331
Epoch 31 | Batch 190 | Loss: 0.2614
Epoch 31 | Batch 200 | Loss: 0.1994
Epoch 31 | Batch 210 | Loss: 0.2177
Epoch 31 | Batch 220 | Loss: 0.2064
Epoch 31 | Batch 230 | Loss: 0.2311
✅ Epoch [31/100] Complete. Avg Loss: 0.2198
Epoch 32 | Batch 0 | Loss: 0.2247
Epoch 32 | Batch 10 | Loss: 0.2011
Epoch 32 | Batch 20 | Loss: 0.1693
Epoch 32 | Batch 30 | Loss: 0.2569
Epoch 32 | Batch 40 | Loss: 0.1823
Epoch 32 | Batch 50 | Loss: 0.2221
Epoch 32 | Batch 60 | Loss: 0.1547
Epoch 32 | Batch 70 | Loss: 0.2062
Epoch 32 | Batch 80 | Loss: 0.1951
Epoch 32 | Batch 90 | Loss: 0.2031
Epoch 32 | Batch 100 | Loss: 0.2093
Epoch 32 | Batch 110 | Loss: 0.2041
Epoch 32 | Batch 120 | Loss: 0.1658
Epoch 32 | Batch 130 | Loss: 0.1591
Epoch 32 | Batch 140 | Loss: 0.2298
Epoch 32 | Batch 150 | Loss: 0.2219
Epoch 32 | Batch 160 | Loss: 0.2014
Epoch 32 | Batch 170 | Loss: 0.2606
Epoch 32 | Batch 180 | Loss: 0.2432
Epoch 32 | Batch 190 | Loss: 0.2549
Epoch 32 | Batch 200 | Loss: 0.1781
Epoch 32 | Batch 210 | Loss: 0.2479
Epoch 32 | Batch 220 | Loss: 0.2463
Epoch 32 | Batch 230 | Loss: 0.2185
✅ Epoch [32/100] Complete. Avg Loss: 0.2162
Epoch 33 | Batch 0 | Loss: 0.2465
Epoch 33 | Batch 10 | Loss: 0.2411
Epoch 33 | Batch 20 | Loss: 0.2488
Epoch 33 | Batch 30 | Loss: 0.2178
Epoch 33 | Batch 40 | Loss: 0.1975
Epoch 33 | Batch 50 | Loss: 0.2254
Epoch 33 | Batch 60 | Loss: 0.2324
Epoch 33 | Batch 70 | Loss: 0.3150
Epoch 33 | Batch 80 | Loss: 0.2811
Epoch 33 | Batch 90 | Loss: 0.2391
Epoch 33 | Batch 100 | Loss: 0.1531
Epoch 33 | Batch 110 | Loss: 0.1836
Epoch 33 | Batch 120 | Loss: 0.2721
Epoch 33 | Batch 130 | Loss: 0.1764
Epoch 33 | Batch 140 | Loss: 0.2546
Epoch 33 | Batch 150 | Loss: 0.2010
Epoch 33 | Batch 160 | Loss: 0.1786
Epoch 33 | Batch 170 | Loss: 0.2129
Epoch 33 | Batch 180 | Loss: 0.1709
Epoch 33 | Batch 190 | Loss: 0.1795
Epoch 33 | Batch 200 | Loss: 0.1737
Epoch 33 | Batch 210 | Loss: 0.1916
Epoch 33 | Batch 220 | Loss: 0.1817
Epoch 33 | Batch 230 | Loss: 0.2068
✅ Epoch [33/100] Complete. Avg Loss: 0.2167
Epoch 34 | Batch 0 | Loss: 0.2251
Epoch 34 | Batch 10 | Loss: 0.2106
Epoch 34 | Batch 20 | Loss: 0.1404
Epoch 34 | Batch 30 | Loss: 0.2132
Epoch 34 | Batch 40 | Loss: 0.2206
Epoch 34 | Batch 50 | Loss: 0.2192
Epoch 34 | Batch 60 | Loss: 0.2239
Epoch 34 | Batch 70 | Loss: 0.2426
Epoch 34 | Batch 80 | Loss: 0.2248
Epoch 34 | Batch 90 | Loss: 0.2932
Epoch 34 | Batch 100 | Loss: 0.2337
Epoch 34 | Batch 110 | Loss: 0.2168
Epoch 34 | Batch 120 | Loss: 0.3098
Epoch 34 | Batch 130 | Loss: 0.3170
Epoch 34 | Batch 140 | Loss: 0.3264
Epoch 34 | Batch 150 | Loss: 0.2843
Epoch 34 | Batch 160 | Loss: 0.2236
Epoch 34 | Batch 170 | Loss: 0.2501
Epoch 34 | Batch 180 | Loss: 0.2279
Epoch 34 | Batch 190 | Loss: 0.2289
Epoch 34 | Batch 200 | Loss: 0.1849
Epoch 34 | Batch 210 | Loss: 0.2532
Epoch 34 | Batch 220 | Loss: 0.2705
Epoch 34 | Batch 230 | Loss: 0.2745
✅ Epoch [34/100] Complete. Avg Loss: 0.2481
Epoch 35 | Batch 0 | Loss: 0.2658
Epoch 35 | Batch 10 | Loss: 0.1840
Epoch 35 | Batch 20 | Loss: 0.2943
Epoch 35 | Batch 30 | Loss: 0.2517
Epoch 35 | Batch 40 | Loss: 0.2524
Epoch 35 | Batch 50 | Loss: 0.1901
Epoch 35 | Batch 60 | Loss: 0.2634
Epoch 35 | Batch 70 | Loss: 0.2392
Epoch 35 | Batch 80 | Loss: 0.2144
Epoch 35 | Batch 90 | Loss: 0.2195
Epoch 35 | Batch 100 | Loss: 0.2294
Epoch 35 | Batch 110 | Loss: 0.2205
Epoch 35 | Batch 120 | Loss: 0.2028
Epoch 35 | Batch 130 | Loss: 0.2205
Epoch 35 | Batch 140 | Loss: 0.1814
Epoch 35 | Batch 150 | Loss: 0.2046
Epoch 35 | Batch 160 | Loss: 0.1501
Epoch 35 | Batch 170 | Loss: 0.2382
Epoch 35 | Batch 180 | Loss: 0.2201
Epoch 35 | Batch 190 | Loss: 0.2046
Epoch 35 | Batch 200 | Loss: 0.1788
Epoch 35 | Batch 210 | Loss: 0.2322
Epoch 35 | Batch 220 | Loss: 0.2495
Epoch 35 | Batch 230 | Loss: 0.1566
✅ Epoch [35/100] Complete. Avg Loss: 0.2244
Epoch 36 | Batch 0 | Loss: 0.1296
Epoch 36 | Batch 10 | Loss: 0.3154
Epoch 36 | Batch 20 | Loss: 0.2549
Epoch 36 | Batch 30 | Loss: 0.2073
Epoch 36 | Batch 40 | Loss: 0.2098
Epoch 36 | Batch 50 | Loss: 0.1966
Epoch 36 | Batch 60 | Loss: 0.2574
Epoch 36 | Batch 70 | Loss: 0.1872
Epoch 36 | Batch 80 | Loss: 0.1846
Epoch 36 | Batch 90 | Loss: 0.2326
Epoch 36 | Batch 100 | Loss: 0.1933
Epoch 36 | Batch 110 | Loss: 0.2119
Epoch 36 | Batch 120 | Loss: 0.1531
Epoch 36 | Batch 130 | Loss: 0.1735
Epoch 36 | Batch 140 | Loss: 0.2265
Epoch 36 | Batch 150 | Loss: 0.1672
Epoch 36 | Batch 160 | Loss: 0.2425
Epoch 36 | Batch 170 | Loss: 0.1767
Epoch 36 | Batch 180 | Loss: 0.2322
Epoch 36 | Batch 190 | Loss: 0.1972
Epoch 36 | Batch 200 | Loss: 0.1695
Epoch 36 | Batch 210 | Loss: 0.1709
Epoch 36 | Batch 220 | Loss: 0.2061
Epoch 36 | Batch 230 | Loss: 0.2366
✅ Epoch [36/100] Complete. Avg Loss: 0.2099
Epoch 37 | Batch 0 | Loss: 0.2203
Epoch 37 | Batch 10 | Loss: 0.2337
Epoch 37 | Batch 20 | Loss: 0.2069
Epoch 37 | Batch 30 | Loss: 0.2421
Epoch 37 | Batch 40 | Loss: 0.2373
Epoch 37 | Batch 50 | Loss: 0.2399
Epoch 37 | Batch 60 | Loss: 0.2160
Epoch 37 | Batch 70 | Loss: 0.1943
Epoch 37 | Batch 80 | Loss: 0.2588
Epoch 37 | Batch 90 | Loss: 0.2554
Epoch 37 | Batch 100 | Loss: 0.1906
Epoch 37 | Batch 110 | Loss: 0.2658
Epoch 37 | Batch 120 | Loss: 0.2440
Epoch 37 | Batch 130 | Loss: 0.1763
Epoch 37 | Batch 140 | Loss: 0.2462
Epoch 37 | Batch 150 | Loss: 0.2033
Epoch 37 | Batch 160 | Loss: 0.2104
Epoch 37 | Batch 170 | Loss: 0.2178
Epoch 37 | Batch 180 | Loss: 0.2325
Epoch 37 | Batch 190 | Loss: 0.2289
Epoch 37 | Batch 200 | Loss: 0.1490
Epoch 37 | Batch 210 | Loss: 0.1953
Epoch 37 | Batch 220 | Loss: 0.1952
Epoch 37 | Batch 230 | Loss: 0.2085
✅ Epoch [37/100] Complete. Avg Loss: 0.2110
Epoch 38 | Batch 0 | Loss: 0.2052
Epoch 38 | Batch 10 | Loss: 0.2930
Epoch 38 | Batch 20 | Loss: 0.2165
Epoch 38 | Batch 30 | Loss: 0.1295
Epoch 38 | Batch 40 | Loss: 0.2033
Epoch 38 | Batch 50 | Loss: 0.2247
Epoch 38 | Batch 60 | Loss: 0.1817
Epoch 38 | Batch 70 | Loss: 0.2106
Epoch 38 | Batch 80 | Loss: 0.1794
Epoch 38 | Batch 90 | Loss: 0.2307
Epoch 38 | Batch 100 | Loss: 0.1773
Epoch 38 | Batch 110 | Loss: 0.2175
Epoch 38 | Batch 120 | Loss: 0.2267
Epoch 38 | Batch 130 | Loss: 0.2177
Epoch 38 | Batch 140 | Loss: 0.2042
Epoch 38 | Batch 150 | Loss: 0.1977
Epoch 38 | Batch 160 | Loss: 0.2045
Epoch 38 | Batch 170 | Loss: 0.2797
Epoch 38 | Batch 180 | Loss: 0.1836
Epoch 38 | Batch 190 | Loss: 0.1725
Epoch 38 | Batch 200 | Loss: 0.1595
Epoch 38 | Batch 210 | Loss: 0.2054
Epoch 38 | Batch 220 | Loss: 0.2559
Epoch 38 | Batch 230 | Loss: 0.2642
✅ Epoch [38/100] Complete. Avg Loss: 0.2054
Epoch 39 | Batch 0 | Loss: 0.2340
Epoch 39 | Batch 10 | Loss: 0.2420
Epoch 39 | Batch 20 | Loss: 0.2200
Epoch 39 | Batch 30 | Loss: 0.2341
Epoch 39 | Batch 40 | Loss: 0.2290
Epoch 39 | Batch 50 | Loss: 0.1898
Epoch 39 | Batch 60 | Loss: 0.2117
Epoch 39 | Batch 70 | Loss: 0.2225
Epoch 39 | Batch 80 | Loss: 0.2188
Epoch 39 | Batch 90 | Loss: 0.2203
Epoch 39 | Batch 100 | Loss: 0.2046
Epoch 39 | Batch 110 | Loss: 0.1798
Epoch 39 | Batch 120 | Loss: 0.1919
Epoch 39 | Batch 130 | Loss: 0.1798
Epoch 39 | Batch 140 | Loss: 0.2506
Epoch 39 | Batch 150 | Loss: 0.1715
Epoch 39 | Batch 160 | Loss: 0.2000
Epoch 39 | Batch 170 | Loss: 0.2443
Epoch 39 | Batch 180 | Loss: 0.2364
Epoch 39 | Batch 190 | Loss: 0.1989
Epoch 39 | Batch 200 | Loss: 0.1952
Epoch 39 | Batch 210 | Loss: 0.1880
Epoch 39 | Batch 220 | Loss: 0.1922
Epoch 39 | Batch 230 | Loss: 0.1869
✅ Epoch [39/100] Complete. Avg Loss: 0.2049
Epoch 40 | Batch 0 | Loss: 0.1776
Epoch 40 | Batch 10 | Loss: 0.1939
Epoch 40 | Batch 20 | Loss: 0.2286
Epoch 40 | Batch 30 | Loss: 0.2074
Epoch 40 | Batch 40 | Loss: 0.2099
Epoch 40 | Batch 50 | Loss: 0.2146
Epoch 40 | Batch 60 | Loss: 0.2167
Epoch 40 | Batch 70 | Loss: 0.2231
Epoch 40 | Batch 80 | Loss: 0.1768
Epoch 40 | Batch 90 | Loss: 0.2270
Epoch 40 | Batch 100 | Loss: 0.2647
Epoch 40 | Batch 110 | Loss: 0.2470
Epoch 40 | Batch 120 | Loss: 0.2229
Epoch 40 | Batch 130 | Loss: 0.1784
Epoch 40 | Batch 140 | Loss: 0.2354
Epoch 40 | Batch 150 | Loss: 0.1493
Epoch 40 | Batch 160 | Loss: 0.1962
Epoch 40 | Batch 170 | Loss: 0.2014
Epoch 40 | Batch 180 | Loss: 0.1500
Epoch 40 | Batch 190 | Loss: 0.1670
Epoch 40 | Batch 200 | Loss: 0.1863
Epoch 40 | Batch 210 | Loss: 0.2715
Epoch 40 | Batch 220 | Loss: 0.2246
Epoch 40 | Batch 230 | Loss: 0.2031
✅ Epoch [40/100] Complete. Avg Loss: 0.2074
💾 Model saved to /content/drive/My Drive/typenet_pretrained.pth
Epoch 41 | Batch 0 | Loss: 0.1752
Epoch 41 | Batch 10 | Loss: 0.2034
Epoch 41 | Batch 20 | Loss: 0.1914
Epoch 41 | Batch 30 | Loss: 0.2122
Epoch 41 | Batch 40 | Loss: 0.2492
Epoch 41 | Batch 50 | Loss: 0.1703
Epoch 41 | Batch 60 | Loss: 0.2314
Epoch 41 | Batch 70 | Loss: 0.1858
Epoch 41 | Batch 80 | Loss: 0.1882
Epoch 41 | Batch 90 | Loss: 0.1638
Epoch 41 | Batch 100 | Loss: 0.2000
Epoch 41 | Batch 110 | Loss: 0.2189
Epoch 41 | Batch 120 | Loss: 0.1807
Epoch 41 | Batch 130 | Loss: 0.2451
Epoch 41 | Batch 140 | Loss: 0.2393
Epoch 41 | Batch 150 | Loss: 0.1869
Epoch 41 | Batch 160 | Loss: 0.1933
Epoch 41 | Batch 170 | Loss: 0.2207
Epoch 41 | Batch 180 | Loss: 0.1645
Epoch 41 | Batch 190 | Loss: 0.2460
Epoch 41 | Batch 200 | Loss: 0.1814
Epoch 41 | Batch 210 | Loss: 0.1678
Epoch 41 | Batch 220 | Loss: 0.2312
Epoch 41 | Batch 230 | Loss: 0.1850
✅ Epoch [41/100] Complete. Avg Loss: 0.2023
Epoch 42 | Batch 0 | Loss: 0.2491
Epoch 42 | Batch 10 | Loss: 0.1696
Epoch 42 | Batch 20 | Loss: 0.2396
Epoch 42 | Batch 30 | Loss: 0.2542
Epoch 42 | Batch 40 | Loss: 0.2435
Epoch 42 | Batch 50 | Loss: 0.1747
Epoch 42 | Batch 60 | Loss: 0.2282
Epoch 42 | Batch 70 | Loss: 0.2872
Epoch 42 | Batch 80 | Loss: 0.1562
Epoch 42 | Batch 90 | Loss: 0.2284
Epoch 42 | Batch 100 | Loss: 0.2056
Epoch 42 | Batch 110 | Loss: 0.1558
Epoch 42 | Batch 120 | Loss: 0.1748
Epoch 42 | Batch 130 | Loss: 0.2013
Epoch 42 | Batch 140 | Loss: 0.2166
Epoch 42 | Batch 150 | Loss: 0.1913
Epoch 42 | Batch 160 | Loss: 0.1779
Epoch 42 | Batch 170 | Loss: 0.1710
Epoch 42 | Batch 180 | Loss: 0.2733
Epoch 42 | Batch 190 | Loss: 0.2463
Epoch 42 | Batch 200 | Loss: 0.1718
Epoch 42 | Batch 210 | Loss: 0.2185
Epoch 42 | Batch 220 | Loss: 0.2047
Epoch 42 | Batch 230 | Loss: 0.1994
✅ Epoch [42/100] Complete. Avg Loss: 0.2047
Epoch 43 | Batch 0 | Loss: 0.1972
Epoch 43 | Batch 10 | Loss: 0.2305
Epoch 43 | Batch 20 | Loss: 0.2221
Epoch 43 | Batch 30 | Loss: 0.2575
Epoch 43 | Batch 40 | Loss: 0.2257
Epoch 43 | Batch 50 | Loss: 0.1806
Epoch 43 | Batch 60 | Loss: 0.2016
Epoch 43 | Batch 70 | Loss: 0.1910
Epoch 43 | Batch 80 | Loss: 0.2356
Epoch 43 | Batch 90 | Loss: 0.1870
Epoch 43 | Batch 100 | Loss: 0.1878
Epoch 43 | Batch 110 | Loss: 0.2071
Epoch 43 | Batch 120 | Loss: 0.1822
Epoch 43 | Batch 130 | Loss: 0.1983
Epoch 43 | Batch 140 | Loss: 0.2071
Epoch 43 | Batch 150 | Loss: 0.2151
Epoch 43 | Batch 160 | Loss: 0.1810
Epoch 43 | Batch 170 | Loss: 0.2019
Epoch 43 | Batch 180 | Loss: 0.2245
Epoch 43 | Batch 190 | Loss: 0.1907
Epoch 43 | Batch 200 | Loss: 0.2372
Epoch 43 | Batch 210 | Loss: 0.2238
Epoch 43 | Batch 220 | Loss: 0.2009
Epoch 43 | Batch 230 | Loss: 0.1876
✅ Epoch [43/100] Complete. Avg Loss: 0.1987
Epoch 44 | Batch 0 | Loss: 0.1857
Epoch 44 | Batch 10 | Loss: 0.2673
Epoch 44 | Batch 20 | Loss: 0.2099
Epoch 44 | Batch 30 | Loss: 0.2125
Epoch 44 | Batch 40 | Loss: 0.2347
Epoch 44 | Batch 50 | Loss: 0.1939
Epoch 44 | Batch 60 | Loss: 0.2258
Epoch 44 | Batch 70 | Loss: 0.1697
Epoch 44 | Batch 80 | Loss: 0.1689
Epoch 44 | Batch 90 | Loss: 0.1351
Epoch 44 | Batch 100 | Loss: 0.1674
Epoch 44 | Batch 110 | Loss: 0.1421
Epoch 44 | Batch 120 | Loss: 0.2488
Epoch 44 | Batch 130 | Loss: 0.2544
Epoch 44 | Batch 140 | Loss: 0.1899
Epoch 44 | Batch 150 | Loss: 0.2027
Epoch 44 | Batch 160 | Loss: 0.2499
Epoch 44 | Batch 170 | Loss: 0.2230
Epoch 44 | Batch 180 | Loss: 0.2337
Epoch 44 | Batch 190 | Loss: 0.1946
